post_id,username,created_at,comment_text
7D5FNrqT5dM,@Emily-jf5li,2020-08-06T17:53:10Z,he doesnt blink. it kinda creeps me out. but i really like the video!
7D5FNrqT5dM,@newleenatung3697,2023-10-27T05:28:30Z,My exams are after 23 mins...and I'm here watching the video
7D5FNrqT5dM,@sernermo,2017-09-26T15:51:04Z,WTF for the love of god BLINK!
7D5FNrqT5dM,@marcoratchet1963,2019-01-11T08:33:36Z,he looks so calm
7D5FNrqT5dM,@Halfi.e,2025-08-25T14:12:51Z,OMG he never blinks
7D5FNrqT5dM,@darkjackoo,2024-10-21T12:36:12Z,"🎯 Key points for quick navigation:

00:00:08 *🌐 Liberalism's Core Principles*
- Liberalism views globalization as the central force in international politics.
- State preferences are driven by the distribution of group interests within societies.
- Liberalism is a bottom-up theory emphasizing varied state preferences.
00:01:38 *📚 Types of Liberal Theory*
- Commercial liberalism focuses on economic interdependence benefiting dominant societal groups.
- Ideational liberalism stresses societal ideals influencing international relations.
- Republican liberalism highlights the role of domestic institutions in state behavior.
00:02:25 *🧠 Complexity in Liberal Theory*
- Liberalism offers an explicit framework through interests, ideas, and institutions.
- Critics argue complexity, yet liberal theory provides detailed, nuanced explanations of state preferences and actions.
00:03:47 *🔍 Explanatory Power of Liberalism*
- Liberalism effectively predicts cooperative and conflictual international outcomes based on state preferences.
- It's particularly adept at explaining phenomena like the democratic peace theory.
00:05:07 *⚖️ Realism vs. Liberalism*
- Realism emphasizes coercive power in explaining international relations.
- Liberals focus on state preferences, contrasting with realists who dismiss motivations.
00:06:25 *🔑 Realist vs. Liberal Systemic Theories*
- Both liberal and realist theories are considered systemic.
- The significant distinction lies in their focal characteristics: coercive power for realists and social/preferences for liberals.
00:07:38 *🇨🇳 Liberalism in Practice: China*
- Western policy towards China is primarily driven by engagement through economic and social integration.
- Liberalism explains the evolution of this relationship, emphasizing domestic changes and regime purposes.

Made with HARPA AI"
FOqgh0BoXS0,@saddamsolaiman5672,2021-08-08T00:55:12Z,This my dream master degree someday.I hope someday someone will help me to achieve it.
FOqgh0BoXS0,@puthleakhenaraneath230,2020-04-03T09:56:18Z,"I’m a student at Institute of Foreign Languages in Cambodia, Here at the Department of International Studies when I reach  Year 3 they will ask us to choose whether between IR or IE(International Economic). And I’m more Likely into IR Rather than IE and I do really like all the subjects in each Semester ❤️. Last but not least as what they’ve said in the Video this major is very Interested because u will get to know more and more about the International Issue that happens around the world and so on so far u will get to know more about something that really important for u to know as a Citizen. I’m kinda wanted to say that it’s a privilege for me to be an IR student because this major is not about how to Draw or how to Build, But it’s about the World that we live in. 
This is something that I wanted to share, Hope that it could help if u needed.
From Cambodia, Thank you na Ja❤️🇰🇭"
FOqgh0BoXS0,@talk.bunkus,2023-09-05T22:48:29Z,Thanks for the video. I interviewed a woman studying international relations Bachelor right now. I think its an very interesting field!!
FOqgh0BoXS0,@dheviollaauraputrihermanto7869,2020-03-27T17:21:22Z,im 16 yo and i hope i can get the scholarship for IR
FOqgh0BoXS0,@laurahmusabi,2023-02-09T18:03:25Z,This is my dream master degree. And my journey is on
FOqgh0BoXS0,@momvey5720,2021-11-11T01:50:48Z,International relationship for charity .developed social and save the  poor people tobe great education .and we will  help some point promote to the women  at the rural and country side full  service  that s my wisdom thank you 🇺🇸🇬🇧❤🙏💯.
FOqgh0BoXS0,@ijazahmedkhan7614,2018-08-30T17:28:19Z,I have also been post graduate in Political science
FOqgh0BoXS0,@manishpyla6911,2020-08-25T17:30:57Z,How much will be the salary package after masters in international relations..??
FOqgh0BoXS0,@turkkizi3791,2019-04-26T20:36:26Z,Thanks for this video.👍
FOqgh0BoXS0,@nayradoe6642,2022-02-03T11:57:31Z,"Hi guys , can one study international relations as a degree course and how different is it as a Masters degree"
K19di-rubcQ,@BLESSINGALANELE,2025-08-14T11:53:10Z,I'll like to know more about it
K19di-rubcQ,@InyeneDominic-w1t,2026-01-19T19:22:41Z,Please I want to learn more about the course
K19di-rubcQ,@Destikoko001,2024-09-04T22:16:55Z,I want to study international relations
K19di-rubcQ,@AngerJesseUsha,2025-08-24T21:05:32Z,Hey good day my dear I’m a first student of international relations I could use your help please 😊
K19di-rubcQ,@Glad_sonMoyo,2025-02-28T18:37:05Z,Me too is it too hard
L_pLOQ-QukE,@chintansharma100,2025-03-30T05:38:04Z,where can we see the lecture?
L_pLOQ-QukE,@jaanUPSC,2025-11-09T07:07:56Z,Kahan aayen
L_pLOQ-QukE,@ayushkrsingh9954,2025-03-14T17:15:51Z,Whole IR for pre will get covered in 10 days ?? Only CA or the static part also?
w76HjYxmHTU,@uwajehoghenekohworosemary6023,2024-03-30T21:03:40Z,"Best lecturer in MIAD at Ahmadu Bello University, Zaria."
w76HjYxmHTU,@KambuaNancy,2025-12-05T05:44:43Z,Watching  from  Kenya 🇰🇪 an IR student 2025
w76HjYxmHTU,@oliviaayesiga6999,2025-12-10T05:40:35Z,Watching from Uganda à student of IR please keep making these vidéos..thank you
w76HjYxmHTU,@JosephOchieng-w4q,2025-11-26T17:34:51Z,Diplomacy and IR student from kenya ...i recommend this❤❤
w76HjYxmHTU,@ronaldasuzu498,2022-08-12T16:12:29Z,Lecture is spot on.
w76HjYxmHTU,@sulaimonalaniayansola7359,2025-06-30T17:30:24Z,Interesting
w76HjYxmHTU,@Dr.MohammedMutahar,2025-10-27T07:22:21Z,Nice lecture
w76HjYxmHTU,@JackBello-e3j,2025-06-30T17:46:01Z,Wow nice presentation
w76HjYxmHTU,@Arashee001,2026-01-15T19:26:22Z,I want to start this study please I need Ur help
w76HjYxmHTU,@TransformNation-TS,2025-09-11T17:31:59Z,Wow🤩
obzqMCu8vGs,@HistoryMatters,2018-11-05T15:14:49Z,"Just a heads up: I obviously can't cover everything in this video and so to preempt certain criticisms, I just want to say that I'm sorry that the following weren't included:


Many countries: Albania, Portugal, Canada, Australia etc.
Technologies: Aerial combat, flamethrowers, etc.
Certain people: Generals, admirals, kings, etc.
Certain events: Battles, the Armenian and Greek Genocides and more detail on the Russian Revolution.


The reason for this was that the episode is supposed to offer a very brief overview and focuses mainly on the international diplomacy that preceded and followed the war. Again, sorry I didn't include the things you wanted. Ten Minutes and all that."
obzqMCu8vGs,@Rhizzome,2022-04-20T19:07:04Z,"That last line is cold, man — cold, sad and true… “Ultimately, WW1’s greatest legacy was that it created the conditions necessary for WW2’"
obzqMCu8vGs,@gideonmele1556,2019-12-07T03:32:31Z,"“In 1916 Franz Joseph proved that he could actually die”

Gotta love the different death descriptions"
obzqMCu8vGs,@Uberdude6666,2021-05-06T20:50:36Z,"7:45 ""Hmm, we appear to be on fire.""
""Hmm, yes, quite."""
obzqMCu8vGs,@canerg1151,2019-10-08T08:34:35Z,"Everyone: *tired from all that fighting*
Turkey from 1919 to 1922: ""But wait, there's more"""
obzqMCu8vGs,@harrisonlee9585,2020-08-11T04:22:47Z,Queen Victoria's grandkids having one last backyard fight.
obzqMCu8vGs,@Gorboduc,2022-03-05T18:10:07Z,"""Russia, on paper, had a terrifyingly large army, but it was spread out, poorly trained, and under-equipped.""

Just felt like quoting that in March 2022 for absolutely no reason at all."
obzqMCu8vGs,@Wibblefish94,2018-11-05T15:24:00Z,Surprise Indy Neidell at 5:23
obzqMCu8vGs,@zeroinsight8566,2018-11-05T15:22:33Z,"""The British had lied"" that's 300 years of history summed up in a sentence."
obzqMCu8vGs,@patrickelias6428,2020-10-15T06:07:04Z,Germany every 20 years: “MOM SAID ITS MY TURN ON BELGIUM”
eUcwC8sdOdo,@BulMachengtoch,2025-08-24T06:12:28Z,Good course
eUcwC8sdOdo,@elizabethzoe,2026-01-06T07:16:07Z,How do i enroll
eUcwC8sdOdo,@NavarajGhimiree,2025-10-05T14:18:44Z,is there scholarship available?
eUcwC8sdOdo,@Mouhamed-d1d9m,2025-11-30T11:21:55Z,How can we enroll?
eUcwC8sdOdo,@Mouhamed-d1d9m,2025-11-30T11:20:45Z,Hello I m interested in international Relations and foreign Diplomacy. What should I do please?
ov6bVgDpVgg,@malvikabali2420,2025-01-19T19:28:54Z,"Such an excellent explanation, truly impressive, sir. The way you explain everything in such detail, no one else does it like that. If anyone has the best analysis so far, it's yours !! And the background music and effects make it even more interesting.🔥❤️🙌🏻 Keep up the good work 💯!!"
ov6bVgDpVgg,@devilpraveen8855,2025-02-03T10:25:16Z,3:45 - Please use India's official map.
ov6bVgDpVgg,@AnilSingh-tu4vr,2025-04-12T12:52:55Z,"Sir 
Impressive talk and wonderful way to understanding"
ov6bVgDpVgg,@Paul-e9x4h,2025-01-26T04:11:21Z,"Kita akan meninjau parameter nilai perubahan yang diinginkan untuk lebih dianalisa terhadap hal hal yang belum sinkron menjadi lebih disinkronisasi kedalam parameter nilai yang setara yang saling memberikan berbagai kelancaran iterasi pergerakan  dalam taraf nasional, regional dan internasional dalam periode year on year (yoy) sebagai jangkauan atas kinerja perkembangan prospektif dan prosperous kearah masa yang akan datang"
ov6bVgDpVgg,@anshbalyan89,2025-01-21T12:36:31Z,enjoyed each and every minute of it........ Superb sir.... loved it
ov6bVgDpVgg,@gursimarkour7955,2025-01-20T16:49:24Z,Thorough and insightful!!
ov6bVgDpVgg,@mahamodselim7246,2025-01-26T08:52:04Z,We appreciate it very much ❤
ov6bVgDpVgg,@smritibhaskaram3338,2025-01-29T06:38:33Z,"very informative in terms of clarifying our vision on India's FP 2025, shaping it and giving direction to our answer writing on this topic."
ov6bVgDpVgg,@Biangtung97,2025-01-22T03:38:35Z,"Nice channel,, good to know thqt it only use English.. hardly found English channel that explains important news like this . Kudos 🎉🎉🎉❤❤"
ov6bVgDpVgg,@Yashaswi_singh15,2025-01-23T12:44:06Z,3:45 the map is wrong 😢
acHYdeTmyH4,@elmaaa3,2024-02-17T20:46:25Z,"this is the best explainer I've come across, thank you."
acHYdeTmyH4,@estefanytelleria750,2024-11-02T09:38:17Z,I’m currently studying international security and this channel with this very explanatory videos has been a life saver for me thanks a lot I wouldn’t hesitate watching each single video from now on till the end of times
acHYdeTmyH4,@jasimkhan6219,2023-04-08T22:42:43Z,"Thank you sir❤❤❤❤
Sir please make videos on international political economy and strategic studies"
acHYdeTmyH4,@yasminelong,2023-10-03T17:40:01Z,My prep for my IR Comprehensive exam thanks you for an interesting lecture that helps me understand this
acHYdeTmyH4,@Tionaadeline,2024-04-18T08:00:27Z,"WOWW FINALLY I FIND UR CHANNEL. My lecture doesn't explain like this, and this is very helpful for me
I'm from Indonesia Sir
Nice to see you in every explanation
very helpful like IR student like me ☺☺"
acHYdeTmyH4,@yellowletters9465,2023-04-09T10:08:13Z,Recorded late 2020? Recorded 2022 Sir! I was there! Liz Truss resigned the day before as well
acHYdeTmyH4,@dilnavozshavqidinova1823,2024-02-25T13:57:55Z,"Thank you, Professor."
acHYdeTmyH4,@Hakshavalah,2023-11-10T23:48:02Z,"Super Vorlesung, ich lerne jetzt grad ueber die Causes of War in USA, aber wir lesen meistens nur die Big 3 traditional theories. Ich hatte schon in anderen Kursen ueber Critical Theories gelernt, also wollte noch eine alternative kritische Meinung fur mein paper on Emotions and War haben."
acHYdeTmyH4,@dhiyaan78,2025-01-11T01:01:29Z,God bless you man
acHYdeTmyH4,@phillylifer,2024-02-24T19:46:12Z,"Did he say ""shit you can touch""?"
Xc6PZSJdZck,@kingfayaiz44,2025-04-10T20:52:16Z,Becoming a diplomat has success rate of less than 1%😂
Xc6PZSJdZck,@ashwathigayathri,2025-03-20T06:49:14Z,If u know very well about this job pertaining to IR could you explain from ATo Z
Xc6PZSJdZck,@ChaitanyaSharma-q1w,2025-08-24T08:21:20Z,Need a detailed video on this
Xc6PZSJdZck,@RR-wt8vy,2025-05-12T06:18:25Z,Is it wise to do graduation in some other subject and then go for Masters in IR to see if there are future possibilities?
Xc6PZSJdZck,@rishabhkumar9785,2024-03-27T19:37:53Z,Nice
Xc6PZSJdZck,@Greenworld99218,2025-08-18T14:44:21Z,But how
Xc6PZSJdZck,@ronny5465,2025-06-22T03:12:54Z,If i have only 50% in grad can i pursue master or anything else in ir????
Xc6PZSJdZck,@twinklekhanna5940,2024-03-29T20:03:54Z,Which college should one aim for??
Xc6PZSJdZck,@Pavnii05,2025-03-24T11:47:40Z,Does becoming a diplomat require upsc?
Xc6PZSJdZck,@dayal2026,2025-01-27T14:12:53Z,University in india
_XrMew6S6UQ,@RukhsanaQadri-g7j,2025-09-03T08:10:44Z,History and IR are my favourite subjects
_XrMew6S6UQ,@vaishnavipandey2707,2025-05-30T09:03:33Z,"Taking note.
Thank youuuuu🙌🏻"
_XrMew6S6UQ,@jagadishmurmu7749,2025-05-21T02:03:29Z,"Mene NCERT  parna suru kardi hai bahut maja a raha hai parne me ,
Thank you apne hame sahi raste me laneke liye 😢❤❤😊"
_XrMew6S6UQ,@aijazahmad4192,2025-05-20T14:52:45Z,Brilliant mam Please upload some video on republic of plto
_XrMew6S6UQ,@Aharnishanand,2025-05-20T14:52:58Z,गाँव वाला घर और ऐसी खिड़कियाँ 🤌🏻
_XrMew6S6UQ,@Anjaliii135,2025-05-20T15:32:47Z,Thank you so much didi ❤❤❤....love you too much ❤❤❤❤
_XrMew6S6UQ,@ScaryTeacherGaming,2025-07-12T09:27:56Z,Make videos on History
_XrMew6S6UQ,@Juhi-y3g,2025-08-15T20:32:22Z,❤❤
_XrMew6S6UQ,@Vimleshsaini9,2025-05-20T15:02:19Z,Thanks 😊
_XrMew6S6UQ,@DigantaBoruah-o8h,2025-08-11T16:30:15Z,❤
dwFkrV1sRo8,@TravisCPatterson,2025-02-06T03:01:12Z,Love your page
ICVx33p6C6Q,@mubeenayounus1234,2026-01-23T04:46:32Z,"Plz provide pdfs of classes like economy pdfs..all classes are really best ones ,plz make it pdf so we can download and read better plz take this as a request unacademy plz..."
ICVx33p6C6Q,@KavanaMN-o1p,2026-01-23T15:53:37Z,"PERU - Chanchay port, Ecuador - Guayaquil, Puerto Bolivar port"
ICVx33p6C6Q,@revision101,2026-01-23T05:02:39Z,Thank you so much sir!
ICVx33p6C6Q,@AshishRanjan-cn1kf,2026-01-22T16:53:02Z,Thanks Sir ❤❤
ICVx33p6C6Q,@pi-nn5qg,2026-01-23T12:58:36Z,"Watched 💫
Thanks sir 😊"
ICVx33p6C6Q,@Solace__123,2026-01-23T04:16:34Z,thank you so much sir
ICVx33p6C6Q,@msatish6245,2026-01-23T00:13:18Z,THANK YOU SIR
ICVx33p6C6Q,@deepikagupta477,2026-01-25T16:46:14Z,Please provide annotated ppt pdfs
ICVx33p6C6Q,@gharkadhaba-x3r,2026-02-01T14:47:46Z,thankyou sir
ICVx33p6C6Q,@shivibakshi7196,2026-02-05T04:28:10Z,thanks a lots sir
dXNhsGt9oVI,@evaburnz,2025-06-03T01:18:19Z,"I am a lifelong forty-three-years-old Australian male, and I am extremely pleased to have discovered this series of lectures.

Thank you, immensely, Dr Theiner."
dXNhsGt9oVI,@samiullahkhan2391,2021-01-30T10:50:19Z,This series is a gold mine that i stumbled upon by chance
dXNhsGt9oVI,@iI_Principe,2022-07-08T09:38:16Z,What a sad coincidence that the day I watched this video that briefly mentions Shinzo Abe was also the day he was assassinated. Rest in peace.
dXNhsGt9oVI,@yohansoyza,2021-08-09T17:52:27Z,Thank you very much Dr. Patrick Theiner. :) I'm a 1st year student and these lectures will surely help me :D
dXNhsGt9oVI,@false_binary,2022-06-03T07:32:39Z,"Thank you, great vid, & your students are fortunate.  This is IR 101"
dXNhsGt9oVI,@beingfalconf16,2025-05-01T18:30:45Z,❤ from 🇮🇳.. thanks a lot..
dXNhsGt9oVI,@mukulgupta7619,2021-06-26T13:41:46Z,I am attending this lecture from india. You are best teacher for IR sir.
dXNhsGt9oVI,@aal3420,2022-09-13T13:14:15Z,Now I'm a freshman year in university. Hope I can survive in IR. Thank you so much for the lecture
dXNhsGt9oVI,@rafliansyahclass7655,2022-04-21T04:52:52Z,Best explanation in a long time!!!
dXNhsGt9oVI,@EllaTheMisfit,2021-02-21T13:35:48Z,Thank you so much! I so appreciate this for my Research Proposal course. You are awesome!
YdHSIugrQgo,@se__4Radhaaaaa,2024-01-12T08:16:31Z,Thank you sir given always good knowledge
YdHSIugrQgo,@rohannishad2368,2025-08-08T06:54:28Z,It's lakshdweep not maldives
SV7HWWdxZz8,@jerrellholder8382,2025-12-28T18:09:29Z,This woman talk about rebellion in china when England is locking up old people for their opinion 😂😂
SV7HWWdxZz8,@evek2501,2025-12-28T22:07:51Z,There is no such a thing as a ceasefire in Gaza.
SV7HWWdxZz8,@akbarmohammed4eva,2025-12-28T00:05:15Z,"Ch4 fear mongering over China, whereas in reality it's USA that is invading and looting oil in Venezuela. Next will be Greenland. UK proving itself as a Lapdog 😂"
SV7HWWdxZz8,@damianleah4181,2025-12-22T18:55:12Z,Humans never learn from history. They make the mistakes of their ancestors who lost the lives in pointless wars for individual dictatorships and we are doing it all over again.
SV7HWWdxZz8,@padraigmcbride5799,2025-12-28T08:01:48Z,Imagine discussing wars with MI6 the people who start wars and topple legitimate governments to suit their own agenda. 🤬🤬🤬🤬
SV7HWWdxZz8,@ForBarbados246,2025-12-25T14:27:18Z,End of the Western hegemony is inevitable. Global majority shall rise.
SV7HWWdxZz8,@katarinakrasinsk6520,2025-12-22T23:01:33Z,When they describe china they are looking into the mirror
SV7HWWdxZz8,@The-Selfish-Meme,2025-12-23T14:17:51Z,Are you sure we're the good guys?
SV7HWWdxZz8,@christopherlouise2879,2025-12-23T13:29:00Z,The discussion would have been better served by an analysis through the lens of development economics and the failure of capitalism to provide the resources for social cohesion. Political analyses of this kind rarely want to explore the root causes of societal dysfunction. The humanitarian crises in Gaza and Sudan for example are really failed politics and the failures of political courage. At the same time true democracy is being erroded by Capital and the power of demagogues.
SV7HWWdxZz8,@michaelquan123,2025-12-24T09:41:02Z,"The western media loves to say China will invade Taiwan in 2027. They made up a date and talk, talk, talk"
i7r7KPIDdw0,@adamknight4087,2026-01-07T14:53:21Z,"Greenland & Denmark decides Greenland future!!
F-vk DJT"
i7r7KPIDdw0,@sandraelliott6982,2026-01-07T19:18:03Z,Trump is the worst President America has ever had I am so sorry he is my President please stop him from this craziness
i7r7KPIDdw0,@ademolaadebayo1005,2026-01-07T16:35:19Z,"Europe can't stop Trump if he decides to take over Greenland.  Trump is a bully, and it is too late."
059XEibWJ0c,@balasubramaniamramasamy9530,2026-01-05T19:57:14Z,I think US forgot Cuba
059XEibWJ0c,@Tisna-g7,2026-01-05T01:25:46Z,"Now China will start trying to do the same in Taiwan, how can US stop it 🤡"
059XEibWJ0c,@DuduM-o7m,2026-01-06T15:25:45Z,"ప్రతి దేశం కూడా ఆలోచించాల్సిన సమయం ఇది, అందరూ ఆలోచించి BRICS లో చేరడానికి సరిఅయిన సమయం , ప్రతి దేశం కూడా ఒకటిగా ఉండి బలోపేతంగా డాలర్ కి చమర గీతం పాడాలి , ప్రతి దేశం కూడా వాళ్ళ కరెన్సీ మారకం వారి ఇష్టం వచ్చినట్లు మార్చుకునే విధానం రావాలి, ఒక నియంతపు ఆలోచన  ఆ దేశo, ఎదుగుతున్న దేశాలపై ఉక్కుపాదం మోపడం, ప్రపంచ వ్యాప్తంగా అశాంతిని నెలకొల్పి ఎవరికి కూడా ప్రశాంతత లేకుండా చేస్తున్నారు, శాంతి అంటారు ఆయుధాలు అమ్ముతారు, డబ్బుతో ఇతర దేశాల లో అశాంతిని అల్లర్లను రాజేస్తారు, వాళ్ళ అధికార దాహంకి నియంతృత్వ పాలనకి అడ్డుకట్ట వేయాలి.."
UFKzvyXjk_M,@aljazeeraenglish,2025-04-16T13:01:22Z,"You can find the full Start Here playlist with all our episodes here ⤵    
https://www.youtube.com/playlist?list=PLzGHKb8i9vTxodrArxXFPziklf0iqFdC5"
UFKzvyXjk_M,@Andizu1,2025-04-16T16:04:32Z,"""Reshaping""? How about ""destroying?"""
UFKzvyXjk_M,@SadaK-tr6dm,2025-04-16T14:09:17Z,"“President”?
“Dictator” or “Netanyahu’s puppy” are better tiles."
UFKzvyXjk_M,@syedali9239,2025-04-16T14:22:31Z,When a clown comes into a palace he does not become a King but the palace becomes a circus. The clown and his jesters.
UFKzvyXjk_M,@abyan81,2025-04-17T00:00:27Z,One of the failure symptoms is when you’re saying that someone ripped me off while you’re not trying to compete and work harder.
UFKzvyXjk_M,@JacobStarr-TheProphecy,2025-04-20T23:24:15Z,Can’t wait til all this comes to an end
UFKzvyXjk_M,@Breathingdeeper,2025-04-18T19:31:22Z,I'm a simple guy. I see Sandra. I click
UFKzvyXjk_M,@AbdulwahabJatoi-r8b,2025-04-16T15:04:53Z,I really appreciate your way of exploring things. 😊😊❤😊😊😊😊😊🎉🎉🎉🎉🎉🎉Teacher.
UFKzvyXjk_M,@goldz.g.s3570,2025-04-16T15:30:38Z,It is dangerous for the world to tolerate one person creating such a mess and not take action. This will lead to the continued expansion of this person's will.
UFKzvyXjk_M,@jizza7173,2025-04-16T15:47:53Z,"Been a min, strait to point and concise. Nice one Sandy."
PQCPKxb9d0E,@dreamyworld9,2025-11-27T09:35:18Z,Vaya Historia ..
6PGG5f_aPcE,@niels9565,2026-01-12T15:08:00Z,"Look, your neighbors might steal your car so I’m just going to take it now so they won’t get it 🤗"
6PGG5f_aPcE,@Eehonda_again,2026-01-12T13:54:35Z,"The USA should be ashamed of their president’s attitude towards Denmark. America has shown time and time again in recent years, you can’t trust them."
6PGG5f_aPcE,@MrNiceNSmooth,2026-01-12T15:30:42Z,The most disgusting part is that Danish soldiers fought and died in Afghanistan in support of America.  Does loyalty and gratitude mean nothing to Americans?
6PGG5f_aPcE,@fintonmainz7845,2026-01-12T13:54:42Z,The mere fact that the president of the USA threatened Greenland makes the USA the enemy of the civilised world.
6PGG5f_aPcE,@andreasbpunkt,2026-01-12T17:50:13Z,"""If Trump invades Greenland, military conflict is the least of Americans' concerns. You don't need weapons to bring the US to its knees with its nearly $40 trillion in debt. The rest of the world can collectively dump US bonds & drop the US dollar as the global reserve currency for the Euro & send it into hyperinflation overnight, annihilating the US economy & completely isolating America in the process. Doesn't matter how big your military is if you can't afford to feed & pay your soldiers."""
6PGG5f_aPcE,@MrBollocks10,2026-01-12T14:49:26Z,"I thought he was joking. 
And then he invaded Venezuela. 😱"
6PGG5f_aPcE,@_eddcarr_,2026-01-12T16:51:48Z,"Would I rather paid maternity leave, free healthcare, childcare, and more - or the absolute turbo capitalist hellscape of debt that the yanks live under. Tough decision!"
6PGG5f_aPcE,@derlaurenz,2026-01-12T16:12:26Z,"As a German I have to say: This is like a bad dream. I feel like I'm in a bad movie. But hats off to Trump: He managed to piss off the Danes, probably the nicest and kindest people I've met. So yeah, go figure who his real friends are. Trump only knows one language: Dominance"
6PGG5f_aPcE,@KAline-sp6zn,2026-01-12T13:59:32Z,It’s a Trump vanity project to massage his incredibly fragile ego.
6PGG5f_aPcE,@robertjones8819,2026-01-12T14:08:43Z,This guy is awesome... why can't we have politicians like this?
AMM6u32xaQw,@FORSURENOTME-o8y,2026-02-07T17:39:24Z,Right on Brother!!!!!
AMM6u32xaQw,@AlexMontes_1222,2026-02-07T20:05:46Z,He's right
AMM6u32xaQw,@katherinegarcia3256,2026-02-07T16:51:30Z,Yep been there.
AMM6u32xaQw,@6jdhd,2026-02-07T16:53:19Z,"See, the problem with society is. I'm glad that he came out and set all of this. Because they will try to hide all of this. And that's what had been doing for decades. And decades hiding white people problems. But then yet erring minorities problems to make it look like minorities are the ones that have all these issues. They're unhealthy and white people don't have this issue.Because they're better than minorities.That's exactly what they do.And they do the same thing when it comes to crimes and everything else they label the minorities, but they don't show you the real crimes that happen when it comes to white people.Society will hide the truth when it comes to whites"
AMM6u32xaQw,@louisj.marciano3390,2026-02-07T20:33:26Z,"Whoever is asking him about Paul the Texas a jerk off really what that’s all about is they get a guy that is so popular and what whoever is I’m not gonna call a journalist, but whoever is asking that question what their banking on is this guy gonna leverage his popularity And say what the left wants him to say basically out of fear will he be compliant? Let me ask him the question because he’s not gonna go against what is going to support his brand. It’s a cowardly act really they’re hoping to corner a guy or a woman male or female the owner you know a celebrity and they’re hoping that the politicalleftist agenda is gonna garner them. The answer that fits in narrative they want to hear it’s disgusting if somebody brings it up then you have the duty to listen."
AMM6u32xaQw,@joseramos3611,2026-02-07T17:33:34Z,The Jews scared jelly roll u see it in his eyes smh
AMM6u32xaQw,@mattkelleher7573,2026-02-07T01:14:36Z,"Im a fan. I like a few of his songs, but he seems like a good guy with decent morals"
AMM6u32xaQw,@esthermajek6958,2026-02-08T03:29:07Z,Maybe he should look into some things a bit more if he wants to be a good Christian and learn not to go to places like the bloody music awards!!! It says to stay vigilante in the bible!!!
AMM6u32xaQw,@annmariedavis9643,2026-02-07T12:40:10Z,I love his Realness ❤
AMM6u32xaQw,@AllysonSpringfield,2026-02-07T15:19:30Z,Be aware people for what ever reason or trying to directly and casually insinuate neg propaganda against jelly leave him alone he I s a god sent and exactly the example of real representation  for a common folk  good advice  stop watching  news of any kind for a week and watch stress go away don't let the news decide when Walmart sells out of water and toilet paper this reporter is like saying incredible you didn't have a phone it's easy and you should try it
1dqs5NSbu9w,@DMVBUZZ,2026-02-07T15:19:13Z,"HASHTAGS (40)
#donaldtrump #nato #worldpolitics #breakingnews #internationalnews #shorts #ytshorts #viral #trending #politics #globalnews #usnews #geopolitics #dmvbuzz #mmptechie #reelsindia #viralreels #todaynews #worldaffairs #politicalnews #truth #facts #analysis #statement #newsupdate #share #like #comment #subscribe #support #politicsshorts #globalpower #america #europe #natonews #viralshorts #worldreels #newsreels #internationalpolitics #currentaffairs

KEYWORDS (40)
donald trump nato statement, trump on nato news, us politics viral, world politics breaking news, international relations update, geopolitics explained, global power politics, trump speech viral, nato controversy news, us europe relations, political statement analysis, dm buzz world news, international affairs shorts, political news today, world leaders statements, trump comments explained, nato importance debate, global politics shorts, american politics update, world news viral video, international conflict analysis, political awareness video, global diplomacy news, trump foreign policy, nato alliance news, us global role explained, political reels india, viral political content, world politics youtube shorts, news facts politics, truth behind statements, political impact analysis, global leadership debate, world current affairs, trump viral quote, nato news explained, international power dynamics, politics reach boost, world news shorts seo, trending political story"
Hl43BizGd5c,@KorczyksClass,2021-02-22T13:28:16Z,"Check out some more of my Global Politics videos here!
https://youtube.com/playlist?list=PL-MZyeaK_bhvgZfBQ_AfjizWO27-YzXeB



Which theory best describes the world today? Which one is better to focus on in the future? Let us know in the comments below!"
Hl43BizGd5c,@previlagetheledi7531,2021-08-10T23:06:35Z,I was really struggling with these concepts in my political science class. Thanks for helping me tell the difference between them.. They way you guys contrast each other in the video really helped me to understand even deeper.  Thank you
Hl43BizGd5c,@kosiashinaga3933,2025-03-06T08:36:34Z,"In today's world I believe realism is more pronent in describing the activities of states, as developed states entail power and continuously attempt to retain or increase their influence while the less fortunate state are subjected to partake in liberalism as a safety mecanism"
Hl43BizGd5c,@abiodunbabatunde5430,2021-05-26T18:09:11Z,Hi from nigeria this helped me so much on my exams thank u very much I understood better than my notes
Hl43BizGd5c,@MdMHasan-y4l,2025-12-26T20:39:59Z,This explanation was so smooth it needs a theme song.
Hl43BizGd5c,@shaikham3477,2025-02-02T15:37:31Z,Im watching this to write introduction for my dissertation😅 instead of reading material
Hl43BizGd5c,@JordanAbrahams-q4j,2024-06-03T09:46:57Z,"Even after three years, this channel never seems to fail in helping me with political studies."
Hl43BizGd5c,@the-stupidity-equalizer,2023-06-18T19:52:10Z,"Liberalism is something to aspire towards.

It may not be feasible right now, but let's work towards it and keep getting as closer as is possible."
Hl43BizGd5c,@InLoveWithTheRainbow,2021-10-28T10:18:18Z,"I watched this every time I need to write something for uni, at the moment it is an essay about the liberal peace argument. This helps a lot, thank you! :)"
Hl43BizGd5c,@syedahmedshaheer117,2022-02-23T09:30:41Z,i guess its not about like or dislike. Realism is how things operate.
