Title,link,comment
Is Studying International Relations Worth It?,https://www.youtube.com/watch?v=Cht6Prkee-U,"Studying international relations has been one the greatest things ever happen to me because it’s a wide spectrum that teaches your politics , economics and law amongest others but adding up new skills like languages makes you even more valuable, powerful and unstoppable. 
This course is not only for resolving the current issues but also the past and not forgetting using our negotiation techniques and strategies to shape our future for all generations to come ."
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,Have you studied international relations? What was your experience?
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,"Studying International Relations can be a valuable degree if you have a passion for global affairs and diplomacy, as it provides a strong foundation for a career at the UN. However, it's important to keep in mind that opportunities in this field can be competitive and may require further education or specialization. It's great to see such positive feedback on the detailed insight provided in this video, as well as the appreciation for the speaker's honesty and expertise in the field."
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,Thanks a lot for the honest review of international relations..........
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,You're AWESOME!!!
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,This is the most engaging tutorial I’ve ever seen!
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,Someone knows something about IR at Sussex?
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,Hi! Does an IR degree from st andrews university in scotland meet the same high level recognition as the UK universities you stated?
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,"Incredibly happy for this knowledge and inspiration ❤ Thank you, ma'am!"
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,Thank youu for sharing your experiences. I am beginning my journey in studying IR this September at UG..wish me luck haha ❤
Is Studying International Relations Worth it If You Want to Work at the UN? (Truth from IR Graduate),https://www.youtube.com/watch?v=G1YejvjGsSc,I am so interested in having a chat with you. I appreciate your work.
What Are the Real Rules of International Relations?,https://www.youtube.com/watch?v=FBNzjOk2zJc,Pretty nice sharing ❤wonderful for looming challenge regards IR
What Are the Real Rules of International Relations?,https://www.youtube.com/watch?v=FBNzjOk2zJc,Very interesting discussion. All the panelists brought some great insights and information to the table.
What Are the Real Rules of International Relations?,https://www.youtube.com/watch?v=FBNzjOk2zJc,I think best ground work is like India non allignment is allignment so only diplomatic meeting at the united nation only and no separate grouping like NATO or ASEAN or WASAW ect could lead to world war risk
What Are the Real Rules of International Relations?,https://www.youtube.com/watch?v=FBNzjOk2zJc,Who else is here from PO231?
What Are the Real Rules of International Relations?,https://www.youtube.com/watch?v=FBNzjOk2zJc,Steve too bias to say ànything
#internationalrelations #study #socialscience,https://www.youtube.com/watch?v=_chjc12MSt0,Would you make more content Sharing about IR field please?
#internationalrelations #study #socialscience,https://www.youtube.com/watch?v=_chjc12MSt0,ofcuz
#internationalrelations #study #socialscience,https://www.youtube.com/watch?v=_chjc12MSt0,Thank you this is so helpful 😊
#internationalrelations #study #socialscience,https://www.youtube.com/watch?v=_chjc12MSt0,"Amazing video, very easy to follow."
#internationalrelations #study #socialscience,https://www.youtube.com/watch?v=_chjc12MSt0,Please can i have a video precisely on foreign policy of state and its determinant
#internationalrelations #study #socialscience,https://www.youtube.com/watch?v=_chjc12MSt0,I want to go into international law what can I do and I'm studying international studies and diplomacy
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,This was the first studio c sketch I watched. They’ve changed so much
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,“You’ve put on a lot of land.” You’re one to talk with your conquering 💀💀
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,"""get a dental plan""
""Get some universal healthcare"""
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,“They should of made Canada say sorry at least once” - A fellow Canadian (me)
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,"""Listen, I celebrate our break up with fireworks! K? I blow things up."""
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,"“You’ve gained a lot of land” 

“And you’ve lost a lot! They used to say the sun never set on your empire, huh? When was the last time you’ve seen the sun?”"
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,Does anyone see Switzerland eating chocolate that they haven’t bought yet? Dude’s like “Let me eat in peace.”
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,i can’t believe i’ve come full circle from watching this on youtube in 2015 to watching it on youtube shorts in 2024
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,"""wrong football""
*Plays it with hands*"
International Relations,https://www.youtube.com/watch?v=nOibeMzxmos,"That ""Oooooh hi UsA..."" Always makes me laugh."
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,you basically recapped in one video what I've been studying for a year as an IR student.
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,I’m amazed by how smoothly you explained everything!
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,"This was the best lecture ever. So clear to understand and also very interesting. I have a midterm due tonight based on this theory and Liberalism, and to be honest, I am going to pass because of this amazing lecture. I really wish you were my professor for International Relations Theory.

Thank you so much!!"
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,"U can also include the Punic wars, wherein Carthage was a naval/trading power, while Rome was a land/militaristic power"
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,Your classes are SO good. Thanks from Brazil xx
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,"Thank you so much
I just started my degree in international relations and midterm is coming. It is really hard for me with all the theories, plus I have no background in international relations. Your lecture really help me! 💗😊"
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,"I feel obligated to thank you on every new upload, thats how much helpful it is for me. 😀"
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,I am watching it from Kashmir! Professor your way of delivering  lecture is phenomenal!!! Thank you for making this complex theory so easy to understand! Best wishes from your student from Kashmir
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,"Realism is way too clear in my head, your classes are so good. Thank you sir!"
International Relations theory made easy (4): Realism,https://www.youtube.com/watch?v=5kAeuMrYTiA,"Very much good lecture,  thank you very much Sir"
International Relations vs Political Science: Key Differences Explained,https://www.youtube.com/watch?v=uZrDuN-c_-o,"Can I get any update on professor yuwei fan ‘s research on enamel mimicking material. What is the current status of the trials if any going on . Chances of participation in trials , little about timeline when it would be available commercially in clinics and a little about whether it could be used to restore enamel up to 1-2 mm and bond directly to dentin"
International Relations vs Political Science: Key Differences Explained,https://www.youtube.com/watch?v=uZrDuN-c_-o,Yuck 🤢🤮😝
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"You can find the full Start Here playlist with all our episodes here ⤵    
https://www.youtube.com/playlist?list=PLzGHKb8i9vTxodrArxXFPziklf0iqFdC5"
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"“President”?
“Dictator” or “Netanyahu’s puppy” are better tiles."
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,When a clown comes into a palace he does not become a King but the palace becomes a circus. The clown and his jesters.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"""Reshaping""? How about ""destroying?"""
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,I'm a simple guy. I see Sandra. I click
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,One of the failure symptoms is when you’re saying that someone ripped me off while you’re not trying to compete and work harder.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,It is dangerous for the world to tolerate one person creating such a mess and not take action. This will lead to the continued expansion of this person's will.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,"Been a min, strait to point and concise. Nice one Sandy."
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,Wonderful content and analysis.
How President Trump is reshaping global politics | Start Here,https://www.youtube.com/watch?v=UFKzvyXjk_M,Can’t wait til all this comes to an end
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,This woman talk about rebellion in china when England is locking up old people for their opinion 😂😂
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,There is no such a thing as a ceasefire in Gaza.
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,"Ch4 fear mongering over China, whereas in reality it's USA that is invading and looting oil in Venezuela. Next will be Greenland. UK proving itself as a Lapdog 😂"
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,Humans never learn from history. They make the mistakes of their ancestors who lost the lives in pointless wars for individual dictatorships and we are doing it all over again.
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,Imagine discussing wars with MI6 the people who start wars and topple legitimate governments to suit their own agenda. 🤬🤬🤬🤬
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,End of the Western hegemony is inevitable. Global majority shall rise.
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,When they describe china they are looking into the mirror
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,Are you sure we're the good guys?
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,"The western media loves to say China will invade Taiwan in 2027. They made up a date and talk, talk, talk"
"China, Gaza, Ukraine - what will dominate global politics in 2026?",https://www.youtube.com/watch?v=SV7HWWdxZz8,"The EU doesn’t really need the US or NATO, but rather to build trade relations with Russia and China to ease the threat that was actually stirred up by the US across the Atlantic."
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,They’re shooting and killing everyone
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,Then that should apply to Fox and Newsmax
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,I like Jimmy Kimmel and the staff at Jimmy Kimmel Live.
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,Keep on speaking; it's FREE!
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,FDT AND THE FCC!
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,CENSORSHIP is back
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,You are best thanks ❤❤❤❤❤❤❤
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,"It's a talk show, not a news show. Even though we get the truth of what's happening. All is fair in love and war. Jimmy shows the US love ❤️"
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,geez
Is the FCC Trying to Cancel Talk Shows? 🤫📺,https://www.youtube.com/watch?v=mfYhV2m3KuI,So maybe we can twist this into banning Fox not real news.
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,"Check out some more of my Global Politics videos here!
https://youtube.com/playlist?list=PL-MZyeaK_bhvgZfBQ_AfjizWO27-YzXeB



Which theory best describes the world today? Which one is better to focus on in the future? Let us know in the comments below!"
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,I was really struggling with these concepts in my political science class. Thanks for helping me tell the difference between them.. They way you guys contrast each other in the video really helped me to understand even deeper.  Thank you
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,"In today's world I believe realism is more pronent in describing the activities of states, as developed states entail power and continuously attempt to retain or increase their influence while the less fortunate state are subjected to partake in liberalism as a safety mecanism"
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,Hi from nigeria this helped me so much on my exams thank u very much I understood better than my notes
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,This explanation was so smooth it needs a theme song.
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,"Even after three years, this channel never seems to fail in helping me with political studies."
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,Im watching this to write introduction for my dissertation😅 instead of reading material
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,"I watched this every time I need to write something for uni, at the moment it is an essay about the liberal peace argument. This helps a lot, thank you! :)"
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,"Liberalism is something to aspire towards.

It may not be feasible right now, but let's work towards it and keep getting as closer as is possible."
Realism vs. Liberalism - Global Politics Theories Compared,https://www.youtube.com/watch?v=Hl43BizGd5c,i guess its not about like or dislike. Realism is how things operate.
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,"Do you think Marxism provides a useful tool for interpreting today's global politics? Let me know!

For a different perspective, check out my video on Liberalism here: https://youtu.be/7tY7jAHlz3Q"
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,"Hi Mr. Korczyk! I'm glad to see you’re still making videos! you were the best history teacher and basketball coach at Diefenbaker! I hope everything is well! Your former student, Ali! :)"
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,"Such a deep yet short content, perfect to understand, ponder."
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,"Great video, thank you came exactly the right time."
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,Informative content. I find more relevant information in Das Kapital than in An inquiry into the wealth of nations.
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,Great video! Best wishes from Bangladesh 🇧🇩!
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,I love the content! will there be a 60 sec version of this?
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,good video but if marx saw that thumbnail he would autodefenestrate 💔
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,"Hi, just found your channel and I like what I am seeing. Are you still active? I see you haven't been able to upload for a while but IK life can be like that sometimes so I didn't want to pre-emptively assume your channel is dead."
"Marxism as a Global Politics Theory: Imperialism, Dependency, and Cultural Hegemony explained",https://www.youtube.com/watch?v=Pha-KfHkgVo,Can you make a video about economic structuralism theory?
"US Withdraws From 66 Global Organisations, Shaping International Politics | Top Stories | Newsx",https://www.youtube.com/watch?v=B1SLEMokt4U,"Excelled News. 
USA pays the money and they work for Muslim & other Agencies that work against USA."
"US Withdraws From 66 Global Organisations, Shaping International Politics | Top Stories | Newsx",https://www.youtube.com/watch?v=B1SLEMokt4U,This is the beginning of the end of America!
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,He has stopped western countries to think they are God!!
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,Best to have one leader with the country’s interests at heart than voting between thieves
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,"25 years and Russia still standing against all odds. Vladimir you do a enourmous job,..."
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,you may like it or not.. Vladimir Putin is a master strategist...
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,What drives Putin!  It is his love for mother Russia and its people!
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,An  exemplary leader 👏 . It was nice to see him take extra effort to shake the hand of the Indian solders .
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,A young talented and determined agent who learned from the fall of USSR - Gorbachov and Boris - rose to power for a Renaissance of the Father Land
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,"A great leader, love or hate him. He’s the best leader in the world ❤❤❤"
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,He is the best world leader the world currently possess 💯❤️🇷🇺
How Has Putin Shaped World Politics in 25 Years? | Vantage with Palki Sharma | N18G,https://www.youtube.com/watch?v=_5rEZI-wcng,"Your correct putin has a cult following around the world and in  india 🇮🇳❤🇷🇺,Todays putins handshake with a soldiers at Rasthrapathi bhavan ❤❤"
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,Great vedio
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,"Brilliant video. engaging and amazing clarity, Please upload more. its a pity there are not any comment."
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,Great explanation ✨
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,That was Pretty Good Explanation
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,U said 16 and wrote 15
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,Can you please cite your sources?
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,video anda sangat bagus dan mempunyai mesej yang luas terima kasih
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,thank u !
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,Only 15 key concepts
What is Global Politics?,https://www.youtube.com/watch?v=s1aMwmwvDmQ,"great video, plz use less sound of background music"
"Crazy 24 Hours In Global Politics - Venezuela Attack, North Korea Missile In Japan, Iran Protest",https://www.youtube.com/watch?v=059XEibWJ0c,I think US forgot Cuba
"Crazy 24 Hours In Global Politics - Venezuela Attack, North Korea Missile In Japan, Iran Protest",https://www.youtube.com/watch?v=059XEibWJ0c,"Now China will start trying to do the same in Taiwan, how can US stop it 🤡"
"Crazy 24 Hours In Global Politics - Venezuela Attack, North Korea Missile In Japan, Iran Protest",https://www.youtube.com/watch?v=059XEibWJ0c,"ప్రతి దేశం కూడా ఆలోచించాల్సిన సమయం ఇది, అందరూ ఆలోచించి BRICS లో చేరడానికి సరిఅయిన సమయం , ప్రతి దేశం కూడా ఒకటిగా ఉండి బలోపేతంగా డాలర్ కి చమర గీతం పాడాలి , ప్రతి దేశం కూడా వాళ్ళ కరెన్సీ మారకం వారి ఇష్టం వచ్చినట్లు మార్చుకునే విధానం రావాలి, ఒక నియంతపు ఆలోచన  ఆ దేశo, ఎదుగుతున్న దేశాలపై ఉక్కుపాదం మోపడం, ప్రపంచ వ్యాప్తంగా అశాంతిని నెలకొల్పి ఎవరికి కూడా ప్రశాంతత లేకుండా చేస్తున్నారు, శాంతి అంటారు ఆయుధాలు అమ్ముతారు, డబ్బుతో ఇతర దేశాల లో అశాంతిని అల్లర్లను రాజేస్తారు, వాళ్ళ అధికార దాహంకి నియంతృత్వ పాలనకి అడ్డుకట్ట వేయాలి.."
European Leaders Reject Trump’s Greenland Push | NATO Tensions Rise | Global Politics | News9,https://www.youtube.com/watch?v=i7r7KPIDdw0,"Greenland & Denmark decides Greenland future!!
F-vk DJT"
European Leaders Reject Trump’s Greenland Push | NATO Tensions Rise | Global Politics | News9,https://www.youtube.com/watch?v=i7r7KPIDdw0,"Europe can't stop Trump if he decides to take over Greenland.  Trump is a bully, and it is too late."
European Leaders Reject Trump’s Greenland Push | NATO Tensions Rise | Global Politics | News9,https://www.youtube.com/watch?v=i7r7KPIDdw0,Trump is the worst President America has ever had I am so sorry he is my President please stop him from this craziness
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,as an IB global politics student I can't even express how much this helped me I have my first mock exams coming up and this is really great
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,CONGRATULATIONS 👏 FOR ORGANIZING SUCH A WONDERFUL PRESENTATION
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,I learned more from this video than I did since the start of the year in my Gpolitics class.
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,"This is a great video, thank you!"
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,"this is such a great explainer, i'm subsribing. Thx!"
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,Power is rate of change over time require
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,My summary when I explain soft power to somebody is “how Japan uses anime to make you forget about their war crimes”.
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,Perspicuously explained in a very simple language🙏👌.
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,Thank you sir ❤ i need the importance of soft power????
Soft Power vs. Hard Power vs. Smart Power in Global Politics,https://www.youtube.com/watch?v=lbhW36k_xAU,Great video! Keep up the good work.
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,Theoritically he is correct but in reality there is always an ultimate winner in every cooperation.
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,"My Cat reminds Plan B on apartheid empires:
👉 Boycott 
👉 Divest
👉 Sanction
👉 Shame
👉 Isolate"
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,Nothing to worry about.
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,Hot air keeping quiet on US bullying
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,Postulating the inevitable consequence of the laws of international diplomacy as empirical fact alone is not sufficient to prove that it is in fact an observable inconsistency with the laws of international diplomatic policy.
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,Wisenheiner.
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,Talk 3 talk 4❤
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,I’d like to see what Plan B that the smartest European leaders or Mark Carney come up with.
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,That's a fantastic president there...
What the world needs is a Plan B: Tharman on global politics,https://www.youtube.com/watch?v=F2CWVXDIykk,I have lost faith in Global Co-operation.  He does not speak for me. From what I see - International Law is a INTERNATIONAL JOKE
128.🟢Vocabulary for Global Politics Explained,https://www.youtube.com/watch?v=pzj7kYR9_TU,❤❤❤❤❤
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,"No matter who is in power; the world is losing morality, we are becoming polarised and greed is the new superpower."
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,""" It used to be just nature and nurture determining our identities , now its nature, nurture & Algorithms "" Well said !!"
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,"Summary: Bremmer argues that we now live in a leaderless world, but he predicts that the future will consist of three overlapping orders a unipolar security order dominated by the US, a multipolar economic order with various influential players, and a digital order shaped by technology companies."
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,You called it a year ago. You were 100% right.
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,"""...The US increasingly didnt want to be the world's policeman, or the architect of global trade, or even the cheerleader for global values..."" said without even a hint of irony! Amazing!"
The Next Global Superpower Isn&#39;t Who You Think | Ian Bremmer | TED,https://www.youtube.com/watch?v=uiUPD-z9DTg,"I am from Amsterdam, Netherlands, so some of my experiences may be a little different from most of you here. 
When I was in my teens, I was a punk and DIY was a very important part of it. This was in sharp contrast with the disco-kids, who were following fashion as much as they could. As a disco-kid you had to wear either Nikes or Adidas, Cool Cat, Kappa, etc etc. When I look back at this, it feels like if we were in some giant social research program. As if we were studied to see how easily we would adopt brands. How we would embrace a certain brand of shoes and next tell everybody about how much better these new shoes were. It turned out we were largely willing to be advertisement poles. We actually thought we were part of a higher species if we were able to buy the more expensive brands. I think this is where it all started.

If I look at how willing people are to buy a new smartphone by Apple or Samsung and spend an incredible amount of money on a device, while you have exactly the same functions in a device which is ⅓ of the price, but doesn't have the brandname on it. And when you point this out to them, they will defend their choices with a lot of religious sounding reasons, as if they are Jehowa Witnesses. Sometimes these more expensive phones have options that maybe handy, but it turns out they are hardly ever used. Or they want these highly annoying digi-watches, that are so convenient. I really hate it when I am together with someone, who's constantely checking his wrist. Back in the days, when you looked at your wrist, it meant you were getting bored, and were trying to use time to get away. Sometimes you don't even need such a watch. People are always staring at their screens, and I feel like shouting: ""Hey, I am here!!! In real life! On the seat next to you!"" But there's always something ""important"" they are afraid to miss.

Then on these phones there are apps. People hardly ever check what kind of personal information is stored by the companies that make those apps. I remember the conspiracy thinkers during Corona, who were afraid the government were to inject chips in them through the vaccination program. While those same conspiracists walked around with a smartphone in their pockets.
People accept cookies without giving it a second thought. Why do you think there's so much money involved in these tracking-companies. And why are there so many of these companies. And moreover, WTF is Legitimate Interest?

Last week my (dutch) bank send me a notice. They're going to stop ""contact free payment"" and replace it with ""google pay"". Why on earth do they think I would like some company like google, to serve my payments? Google already knows more than enough about me, and they have no right to peek into my spendings to personalize advertisement (which I think it the whole idea). But I am fairly sure that just about everybody will accept this because they either don't really think about the consequences or feel like they are powerless.

To cut a long story short: it is just us humans, addicted to consumerism and supposed luxury, who gave all the power to these companies."
